request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
mpc-161,1790362789.482715,1790362799.763789,1790362799.870071,1790362809.383577,21,256,10.387357,10.281074,0.037308,
mpc-162,1790362789.605050,1790362799.764009,1790362799.870074,1790362809.383584,25,256,10.265023,10.158959,0.037308,
mpc-163,1790362790.037847,1790362799.764243,1790362799.870076,1790362809.383592,34,256,9.832229,9.726396,0.037308,
mpc-164,1790362790.106146,1790362799.764482,1790362799.870078,1790362809.383599,20,256,9.763932,9.658336,0.037308,
mpc-165,1790362790.181594,1790362799.764695,1790362799.870080,1790362809.383607,23,256,9.688486,9.583100,0.037308,
mpc-166,1790362790.890841,1790362799.764920,1790362799.870083,1790362805.325241,25,149,8.979241,8.874079,0.036859,
mpc-167,1790362790.973357,1790362799.765170,1790362799.870085,1790362809.383615,17,256,8.896728,8.791813,0.037308,
mpc-168,1790362791.504014,1790362799.765389,1790362799.870087,1790362809.383624,22,256,8.366073,8.261374,0.037308,
mpc-169,1790362793.361476,1790362799.765608,1790362799.870090,1790362809.383631,40,256,6.508613,6.404132,0.037308,
mpc-170,1790362794.069686,1790362799.765856,1790362799.870092,1790362809.383639,17,256,5.800406,5.696170,0.037308,
mpc-171,1790362794.587069,1790362799.766058,1790362799.870094,1790362808.338790,15,227,5.283025,5.178989,0.037472,
mpc-172,1790362794.913124,1790362799.766276,1790362799.870096,1790362809.383646,20,256,4.956973,4.853153,0.037308,
mpc-173,1790362795.138311,1790362799.766497,1790362799.870098,1790362809.383653,20,256,4.731787,4.628186,0.037308,
mpc-174,1790362795.376694,1790362799.766716,1790362799.870100,1790362806.756189,17,186,4.493407,4.390023,0.037222,
mpc-175,1790362795.423694,1790362799.766922,1790362799.870102,1790362809.383659,16,256,4.446408,4.343227,0.037308,
mpc-176,1790362795.485858,1790362799.767125,1790362799.870104,1790362809.383666,17,256,4.384246,4.281267,0.037308,
mpc-177,1790362795.821148,1790362799.767333,1790362799.870106,1790362809.383673,13,256,4.048959,3.946185,0.037308,
mpc-178,1790362796.499454,1790362799.767652,1790362799.870118,1790362809.383679,17,256,3.370664,3.268198,0.037308,
mpc-179,1790362796.500569,1790362799.767903,1790362799.870121,1790362809.383686,21,256,3.369552,3.267334,0.037308,
mpc-180,1790362797.974261,1790362799.768153,1790362799.870123,1790362809.383693,12,256,1.895862,1.793893,0.037308,
mpc-181,1790362799.147433,1790362799.768368,1790362799.870125,1790362809.383699,15,256,0.722692,0.620934,0.037308,
mpc-182,1790362799.407310,1790362799.768579,1790362799.870128,1790362803.853249,13,109,0.462818,0.361269,0.036881,
mpc-183,1790362799.759778,1790362799.768779,1790362799.870130,1790362800.767211,14,24,0.110352,0.009001,0.039004,
mpc-184,1790362799.784550,1790362799.784573,1790362799.894304,1790362809.410951,17,256,0.109754,0.000022,0.037320,
mpc-185,1790362800.089010,1790362800.093091,1790362800.160333,1790362808.301835,16,218,0.071323,0.004081,0.037518,
mpc-186,1790362800.152797,1790362800.154876,1790362800.195715,1790362809.752529,21,256,0.042918,0.002079,0.037478,
mpc-187,1790362800.799453,1790362822.751417,1790362822.767734,1790362830.204035,16,256,21.968281,21.951965,0.029162,
mpc-188,1790362800.827157,1790362822.751887,1790362822.784151,1790362830.233415,61,256,21.956994,21.924730,0.029213,
mpc-189,1790362802.236094,1790362822.752332,1790362822.784157,1790362830.233426,17,256,20.548062,20.516238,0.029213,
mpc-190,1790362804.958797,1790362822.752599,1790362822.784160,1790362830.233435,18,256,17.825362,17.793801,0.029213,
mpc-191,1790362807.755300,1790362822.752863,1790362822.784162,1790362830.233443,17,256,15.028862,14.997563,0.029213,
mpc-192,1790362808.035965,1790362822.753116,1790362822.784164,1790362826.985498,43,145,14.748199,14.717151,0.029176,
mpc-193,1790362808.961523,1790362822.753429,1790362822.784167,1790362830.144935,22,253,13.822644,13.791906,0.029209,
mpc-194,1790362809.905504,1790362822.753670,1790362822.784169,1790362830.233452,90,256,12.878666,12.848167,0.029213,
mpc-195,1790362810.224349,1790362822.754064,1790362822.784172,1790362830.233460,27,256,12.559823,12.529715,0.029213,
mpc-196,1790362810.722420,1790362822.754317,1790362822.784174,1790362830.233468,36,256,12.061754,12.031896,0.029213,
mpc-197,1790362811.324855,1790362822.754593,1790362822.784177,1790362830.233475,26,256,11.459322,11.429738,0.029213,
mpc-198,1790362814.714356,1790362822.754842,1790362822.784179,1790362830.233482,21,256,8.069823,8.040486,0.029213,
mpc-199,1790362817.813324,1790362822.755070,1790362822.784181,1790362830.233490,19,256,4.970857,4.941745,0.029213,
mpc-200,1790362818.301334,1790362822.755296,1790362822.784184,1790362830.233496,31,256,4.482849,4.453961,0.029213,
mpc-201,1790362819.750967,1790362822.755547,1790362822.784186,1790362830.233505,51,256,3.033219,3.004580,0.029213,
mpc-202,1790362821.248653,1790362822.755819,1790362822.784188,1790362830.233511,15,256,1.535534,1.507166,0.029213,
mpc-203,1790362823.681774,1790362847.760830,1790362847.794816,1790362857.064641,15,256,24.113042,24.079056,0.036352,
mpc-204,1790362827.409599,1790362847.761273,1790362847.877959,1790362857.100960,14,256,20.468360,20.351675,0.036169,
mpc-205,1790362827.513266,1790362847.761579,1790362847.877962,1790362857.100968,23,256,20.364697,20.248313,0.036169,
mpc-206,1790362827.515335,1790362847.761862,1790362847.877964,1790362850.163619,15,67,20.362629,20.246526,0.034631,
mpc-207,1790362828.704317,1790362847.762115,1790362847.877967,1790362857.100978,27,256,19.173650,19.057797,0.036169,
mpc-208,1790362830.354744,1790362847.762402,1790362847.877970,1790362857.100986,16,256,17.523226,17.407658,0.036169,
mpc-209,1790362831.162031,1790362847.762626,1790362847.877972,1790362857.100993,17,256,16.715941,16.600595,0.036169,
mpc-210,1790362831.236457,1790362847.762837,1790362847.877975,1790362857.101000,31,256,16.641517,16.526380,0.036169,
mpc-211,1790362832.378977,1790362847.763071,1790362847.877977,1790362857.101007,18,256,15.499000,15.384094,0.036169,
mpc-212,1790362833.484407,1790362847.763276,1790362847.877979,1790362857.101013,24,256,14.393572,14.278869,0.036169,
mpc-213,1790362839.235509,1790362847.763497,1790362847.877982,1790362857.101020,22,256,8.642473,8.527988,0.036169,
mpc-214,1790362839.636956,1790362847.763707,1790362847.877984,1790362857.101026,47,256,8.241027,8.126751,0.036169,
mpc-215,1790362840.243785,1790362847.763969,1790362847.877986,1790362857.101033,38,256,7.634201,7.520184,0.036169,
mpc-216,1790362840.259206,1790362847.764216,1790362847.877988,1790362853.026867,17,144,7.618782,7.505010,0.036006,
mpc-217,1790362840.266418,1790362847.764418,1790362847.877990,1790362857.101041,21,256,7.611572,7.498000,0.036169,
mpc-218,1790362840.394905,1790362847.764634,1790362847.877992,1790362857.101048,32,256,7.483087,7.369729,0.036169,
mpc-219,1790362840.549667,1790362847.764871,1790362847.877995,1790362857.101054,60,256,7.328328,7.215204,0.036169,
mpc-220,1790362840.598617,1790362847.765172,1790362847.877996,1790362857.101060,18,256,7.279379,7.166554,0.036169,
mpc-221,1790362840.722929,1790362847.765382,1790362847.877999,1790362857.101067,52,256,7.155070,7.042453,0.036169,
mpc-222,1790362840.817449,1790362847.765665,1790362847.878001,1790362857.101073,15,256,7.060552,6.948216,0.036169,
mpc-223,1790362841.916252,1790362847.765856,1790362847.878003,1790362857.101079,13,256,5.961751,5.849604,0.036169,
mpc-224,1790362842.219898,1790362847.766039,1790362847.878006,1790362857.101084,17,256,5.658108,5.546141,0.036169,
mpc-225,1790362842.292271,1790362847.766252,1790362847.878008,1790362857.101090,11,256,5.585737,5.473981,0.036169,
mpc-226,1790362843.221446,1790362847.766443,1790362847.878010,1790362854.208080,18,176,4.656564,4.544997,0.036172,
mpc-227,1790362843.954251,1790362847.766641,1790362847.878013,1790362857.101095,26,256,3.923762,3.812390,0.036169,
mpc-228,1790362845.485228,1790362847.766850,1790362847.878015,1790362857.101102,36,256,2.392787,2.281622,0.036169,
mpc-229,1790362846.342872,1790362847.767078,1790362847.878017,1790362857.101114,19,256,1.535145,1.424206,0.036169,
mpc-230,1790362846.810260,1790362847.767283,1790362847.878020,1790362857.101120,14,256,1.067760,0.957022,0.036169,
mpc-231,1790362847.124042,1790362847.767592,1790362847.878022,1790362857.101125,22,256,0.753981,0.643550,0.036169,
mpc-232,1790362847.365559,1790362847.767853,1790362847.878025,1790362852.335028,29,125,0.512466,0.402294,0.035944,
mpc-233,1790362847.791456,1790362847.793539,1790362847.912340,1790362857.129172,14,256,0.120883,0.002083,0.036144,
mpc-234,1790362848.255262,1790362848.259343,1790362848.313713,1790362857.599199,28,256,0.058450,0.004081,0.036414,
mpc-235,1790362848.349194,1790362868.765186,1790362868.783733,1790362877.857966,12,256,20.434539,20.415992,0.035585,
mpc-236,1790362848.398363,1790362868.765654,1790362868.887097,1790362877.894204,35,256,20.488734,20.367291,0.035322,
mpc-237,1790362848.474832,1790362868.765979,1790362868.887101,1790362877.894217,31,256,20.412269,20.291147,0.035322,
mpc-238,1790362848.517063,1790362868.766263,1790362868.887104,1790362877.894227,39,256,20.370040,20.249200,0.035322,
